season,yr,mnth,hr,holiday,weekday,workingday,weathersit,temp,atemp,hum,windspeed,cnt
0.0,0.0,0.1818181818181818,0.43478260869565216,0.0,1.0,0.0,0.0,0.30612244897959184,0.303,0.66,0.2631950158692841,99
0.0,0.0,0.1818181818181818,0.4782608695652174,0.0,1.0,0.0,0.0,0.326530612244898,0.303,0.49,0.38603502997531447,119
0.0,0.0,0.1818181818181818,0.5217391304347826,0.0,1.0,0.0,0.0,0.326530612244898,0.3182,0.53,0.33337251675091106,158
0.0,0.0,0.1818181818181818,0.5652173913043478,0.0,1.0,0.0,0.0,0.3469387755102041,0.3333,0.51,0.42106500528976143,157
0.0,0.0,0.1818181818181818,0.6086956521739131,0.0,1.0,0.0,0.0,0.3877551020408163,0.4091,0.5,0.5263900317385682,166
0.0,0.0,0.1818181818181818,0.6521739130434783,0.0,1.0,0.0,0.0,0.4081632653061224,0.4242,0.44,0.5789349947102387,182
0.0,0.0,0.1818181818181818,0.6956521739130435,0.0,1.0,0.0,0.0,0.4489795918367347,0.4545,0.41,0.5263900317385682,244
0.0,0.0,0.1818181818181818,0.7391304347826086,0.0,1.0,0.0,0.0,0.4489795918367347,0.4545,0.44,0.38603502997531447,213
0.0,0.0,0.1818181818181818,0.7826086956521738,0.0,1.0,0.0,0.0,0.4081632653061224,0.4242,0.54,0.19301751498765723,145
0.0,0.0,0.1818181818181818,0.8260869565217391,0.0,1.0,0.0,0.0,0.4081632653061224,0.4242,0.54,0.10532502644880687,112
0.0,0.0,0.1818181818181818,0.8695652173913043,0.0,1.0,0.0,0.0,0.3877551020408163,0.4091,0.58,0.12284001410603033,86
0.0,0.0,0.1818181818181818,0.9130434782608695,0.0,1.0,0.0,0.0,0.36734693877551017,0.3939,0.62,0.0,82
0.0,0.0,0.1818181818181818,0.9565217391304348,0.0,1.0,0.0,0.0,0.3469387755102041,0.3788,0.71,0.0,63
0.0,0.0,0.1818181818181818,1.0,0.0,1.0,0.0,0.0,0.36734693877551017,0.3939,0.66,0.10532502644880687,49
0.0,0.0,0.1818181818181818,0.0,0.0,0.0,0.0,0.0,0.36734693877551017,0.3939,0.62,0.12284001410603033,38
0.0,0.0,0.1818181818181818,0.043478260869565216,0.0,0.0,0.0,0.0,0.3469387755102041,0.3485,0.66,0.15786998942047725,33
0.0,0.0,0.1818181818181818,0.13043478260869565,0.0,0.0,0.0,0.0,0.326530612244898,0.3333,0.76,0.15786998942047725,23
0.0,0.0,0.1818181818181818,0.17391304347826086,0.0,0.0,0.0,0.0,0.326530612244898,0.3333,0.66,0.19301751498765723,13
0.0,0.0,0.1818181818181818,0.21739130434782608,0.0,0.0,0.0,0.0,0.3469387755102041,0.3485,0.62,0.15786998942047725,3
0.0,0.0,0.1818181818181818,0.2608695652173913,0.0,0.0,0.0,0.0,0.326530612244898,0.3636,0.66,0.0,2
0.0,0.0,0.1818181818181818,0.30434782608695654,0.0,0.0,0.0,0.0,0.3469387755102041,0.3485,0.62,0.22804749030210417,10
0.0,0.0,0.1818181818181818,0.34782608695652173,0.0,0.0,0.0,0.0,0.3877551020408163,0.4091,0.5,0.3508875044081345,34
0.0,0.0,0.1818181818181818,0.3913043478260869,0.0,0.0,0.0,0.0,0.3877551020408163,0.4091,0.5,0.49124250617138826,44
0.0,0.0,0.1818181818181818,0.43478260869565216,0.0,0.0,0.0,0.0,0.4081632653061224,0.4242,0.47,0.298224991183731,122
0.0,0.0,0.1818181818181818,0.4782608695652174,0.0,0.0,0.0,0.0,0.42857142857142855,0.4394,0.41,0.49124250617138826,181
0.0,0.0,0.1818181818181818,0.5217391304347826,0.0,0.0,0.0,0.0,0.4489795918367347,0.4545,0.38,0.45621253085694136,194
0.0,0.0,0.1818181818181818,0.5652173913043478,0.0,0.0,0.0,0.0,0.4489795918367347,0.4545,0.38,0.45621253085694136,221
0.0,0.0,0.1818181818181818,0.6086956521739131,0.0,0.0,0.0,0.0,0.4489795918367347,0.4545,0.41,0.3508875044081345,250
0.0,0.0,0.1818181818181818,0.6521739130434783,0.0,0.0,0.0,0.0,0.4693877551020408,0.4697,0.39,0.38603502997531447,304
0.0,0.0,0.1818181818181818,0.6956521739130435,0.0,0.0,0.0,0.0,0.4489795918367347,0.4545,0.41,0.45621253085694136,256
0.0,0.0,0.1818181818181818,0.7391304347826086,0.0,0.0,0.0,0.0,0.42857142857142855,0.4394,0.41,0.42106500528976143,241
0.0,0.0,0.1818181818181818,0.7826086956521738,0.0,0.0,0.0,0.0,0.3877551020408163,0.4091,0.43,0.42106500528976143,147
0.0,0.0,0.1818181818181818,0.8260869565217391,0.0,0.0,0.0,0.0,0.3469387755102041,0.3333,0.5,0.42106500528976143,101
0.0,0.0,0.1818181818181818,0.8695652173913043,0.0,0.0,0.0,0.0,0.30612244897959184,0.303,0.57,0.3508875044081345,77
0.0,0.0,0.1818181818181818,0.9130434782608695,0.0,0.0,0.0,0.0,0.2857142857142857,0.2879,0.56,0.298224991183731,58
0.0,0.0,0.1818181818181818,0.9565217391304348,0.0,0.0,0.0,0.0,0.2857142857142857,0.2727,0.56,0.38603502997531447,37
0.0,0.0,0.1818181818181818,1.0,0.0,0.0,0.0,0.0,0.2448979591836735,0.2576,0.65,0.2631950158692841,28
0.0,0.0,0.1818181818181818,0.0,0.0,0.16666666666666666,1.0,0.0,0.2448979591836735,0.2727,0.65,0.12284001410603033,11
0.0,0.0,0.1818181818181818,0.043478260869565216,0.0,0.16666666666666666,1.0,0.0,0.2448979591836735,0.2879,0.65,0.10532502644880687,1
0.0,0.0,0.1818181818181818,0.08695652173913043,0.0,0.16666666666666666,1.0,0.0,0.2448979591836735,0.2879,0.65,0.10532502644880687,1
0.0,0.0,0.1818181818181818,0.13043478260869565,0.0,0.16666666666666666,1.0,0.0,0.2448979591836735,0.2727,0.65,0.15786998942047725,3
0.0,0.0,0.1818181818181818,0.21739130434782608,0.0,0.16666666666666666,1.0,0.0,0.22448979591836735,0.2424,0.7,0.15786998942047725,8
0.0,0.0,0.1818181818181818,0.2608695652173913,0.0,0.16666666666666666,1.0,0.0,0.2448979591836735,0.2727,0.65,0.15786998942047725,28
0.0,0.0,0.1818181818181818,0.30434782608695654,0.0,0.16666666666666666,1.0,0.3333333333333333,0.2653061224489796,0.3182,0.61,0.0,88
0.0,0.0,0.1818181818181818,0.34782608695652173,0.0,0.16666666666666666,1.0,0.3333333333333333,0.2857142857142857,0.303,0.56,0.15786998942047725,241
0.0,0.0,0.1818181818181818,0.3913043478260869,0.0,0.16666666666666666,1.0,0.0,0.30612244897959184,0.303,0.53,0.38603502997531447,140
0.0,0.0,0.1818181818181818,0.43478260869565216,0.0,0.16666666666666666,1.0,0.0,0.326530612244898,0.3182,0.42,0.298224991183731,84
0.0,0.0,0.1818181818181818,0.4782608695652174,0.0,0.16666666666666666,1.0,0.0,0.3469387755102041,0.3333,0.4,0.298224991183731,71
0.0,0.0,0.1818181818181818,0.5217391304347826,0.0,0.16666666666666666,1.0,0.0,0.36734693877551017,0.3939,0.37,0.0,94
0.0,0.0,0.1818181818181818,0.5652173913043478,0.0,0.16666666666666666,1.0,0.0,0.36734693877551017,0.3939,0.36,0.38603502997531447,75
0.0,0.0,0.1818181818181818,0.6086956521739131,0.0,0.16666666666666666,1.0,0.3333333333333333,0.36734693877551017,0.3939,0.34,0.0,79
0.0,0.0,0.1818181818181818,0.6521739130434783,0.0,0.16666666666666666,1.0,0.0,0.36734693877551017,0.3939,0.37,0.19301751498765723,101
0.0,0.0,0.1818181818181818,0.6956521739130435,0.0,0.16666666666666666,1.0,0.0,0.3877551020408163,0.4091,0.35,0.12284001410603033,107
0.0,0.0,0.1818181818181818,0.7391304347826086,0.0,0.16666666666666666,1.0,0.0,0.36734693877551017,0.3939,0.4,0.22804749030210417,271
0.0,0.0,0.1818181818181818,0.7826086956521738,0.0,0.16666666666666666,1.0,0.0,0.3469387755102041,0.3636,0.4,0.12284001410603033,235
0.0,0.0,0.1818181818181818,0.8260869565217391,0.0,0.16666666666666666,1.0,0.0,0.3469387755102041,0.3485,0.43,0.15786998942047725,150
0.0,0.0,0.1818181818181818,0.8695652173913043,0.0,0.16666666666666666,1.0,0.0,0.326530612244898,0.3182,0.46,0.2631950158692841,129
0.0,0.0,0.1818181818181818,0.9130434782608695,0.0,0.16666666666666666,1.0,0.0,0.326530612244898,0.3333,0.46,0.15786998942047725,63
0.0,0.0,0.1818181818181818,0.9565217391304348,0.0,0.16666666666666666,1.0,0.0,0.30612244897959184,0.3333,0.49,0.12284001410603033,47
0.0,0.0,0.1818181818181818,1.0,0.0,0.16666666666666666,1.0,0.0,0.30612244897959184,0.3485,0.53,0.0,19
0.0,0.0,0.1818181818181818,0.0,0.0,0.3333333333333333,1.0,0.0,0.30612244897959184,0.3485,0.53,0.0,14
0.0,0.0,0.1818181818181818,0.043478260869565216,0.0,0.3333333333333333,1.0,0.0,0.2857142857142857,0.303,0.62,0.10532502644880687,10
0.0,0.0,0.1818181818181818,0.08695652173913043,0.0,0.3333333333333333,1.0,0.0,0.2857142857142857,0.303,0.62,0.10532502644880687,3
0.0,0.0,0.1818181818181818,0.17391304347826086,0.0,0.3333333333333333,1.0,0.0,0.22448979591836735,0.2576,0.75,0.10532502644880687,2
0.0,0.0,0.1818181818181818,0.21739130434782608,0.0,0.3333333333333333,1.0,0.0,0.22448979591836735,0.2273,0.75,0.22804749030210417,11
0.0,0.0,0.1818181818181818,0.2608695652173913,0.0,0.3333333333333333,1.0,0.0,0.20408163265306123,0.2273,0.8,0.22804749030210417,35
0.0,0.0,0.1818181818181818,0.30434782608695654,0.0,0.3333333333333333,1.0,0.0,0.22448979591836735,0.2424,0.75,0.19301751498765723,119
0.0,0.0,0.1818181818181818,0.34782608695652173,0.0,0.3333333333333333,1.0,0.0,0.2448979591836735,0.2879,0.7,0.10532502644880687,282
0.0,0.0,0.1818181818181818,0.3913043478260869,0.0,0.3333333333333333,1.0,0.3333333333333333,0.2857142857142857,0.3333,0.7,0.0,157
0.0,0.0,0.1818181818181818,0.43478260869565216,0.0,0.3333333333333333,1.0,0.3333333333333333,0.30612244897959184,0.3182,0.66,0.22804749030210417,78
0.0,0.0,0.1818181818181818,0.4782608695652174,0.0,0.3333333333333333,1.0,0.3333333333333333,0.326530612244898,0.3182,0.57,0.2631950158692841,78
0.0,0.0,0.1818181818181818,0.5217391304347826,0.0,0.3333333333333333,1.0,0.3333333333333333,0.3469387755102041,0.3485,0.5,0.2631950158692841,102
0.0,0.0,0.1818181818181818,0.5652173913043478,0.0,0.3333333333333333,1.0,0.3333333333333333,0.3469387755102041,0.3333,0.57,0.33337251675091106,97
0.0,0.0,0.1818181818181818,0.6086956521739131,0.0,0.3333333333333333,1.0,0.3333333333333333,0.36734693877551017,0.3939,0.46,0.3508875044081345,88
0.0,0.0,0.1818181818181818,0.6521739130434783,0.0,0.3333333333333333,1.0,0.3333333333333333,0.36734693877551017,0.3939,0.43,0.33337251675091106,90
0.0,0.0,0.1818181818181818,0.6956521739130435,0.0,0.3333333333333333,1.0,0.3333333333333333,0.36734693877551017,0.3939,0.46,0.38603502997531447,114
0.0,0.0,0.1818181818181818,0.7391304347826086,0.0,0.3333333333333333,1.0,0.3333333333333333,0.3469387755102041,0.3485,0.62,0.22804749030210417,217
0.0,0.0,0.1818181818181818,0.7826086956521738,0.0,0.3333333333333333,1.0,0.3333333333333333,0.3469387755102041,0.3333,0.62,0.3508875044081345,225
0.0,0.0,0.1818181818181818,0.8260869565217391,0.0,0.3333333333333333,1.0,0.3333333333333333,0.326530612244898,0.3182,0.71,0.33337251675091106,152
0.0,0.0,0.1818181818181818,0.8695652173913043,0.0,0.3333333333333333,1.0,0.3333333333333333,0.326530612244898,0.3182,0.71,0.33337251675091106,88
0.0,0.0,0.1818181818181818,0.9130434782608695,0.0,0.3333333333333333,1.0,0.6666666666666667,0.30612244897959184,0.3333,0.81,0.12284001410603033,55
0.0,0.0,0.1818181818181818,0.9565217391304348,0.0,0.3333333333333333,1.0,0.3333333333333333,0.30612244897959184,0.3182,0.87,0.19301751498765723,21
0.0,0.0,0.1818181818181818,1.0,0.0,0.3333333333333333,1.0,0.3333333333333333,0.30612244897959184,0.3182,0.87,0.19301751498765723,18
0.0,0.0,0.1818181818181818,0.0,0.0,0.5,1.0,0.6666666666666667,0.2857142857142857,0.2879,0.93,0.298224991183731,8
0.0,0.0,0.1818181818181818,0.043478260869565216,0.0,0.5,1.0,0.6666666666666667,0.2857142857142857,0.2727,1.0,0.3508875044081345,3
0.0,0.0,0.1818181818181818,0.13043478260869565,0.0,0.5,1.0,0.3333333333333333,0.2653061224489796,0.2727,1.0,0.2631950158692841,3
0.0,0.0,0.1818181818181818,0.17391304347826086,0.0,0.5,1.0,0.3333333333333333,0.2857142857142857,0.303,0.93,0.19301751498765723,1
0.0,0.0,0.1818181818181818,0.21739130434782608,0.0,0.5,1.0,0.3333333333333333,0.2857142857142857,0.3182,0.93,0.12284001410603033,3
0.0,0.0,0.1818181818181818,0.2608695652173913,0.0,0.5,1.0,0.3333333333333333,0.2857142857142857,0.3182,0.93,0.12284001410603033,31
0.0,0.0,0.1818181818181818,0.30434782608695654,0.0,0.5,1.0,0.3333333333333333,0.2857142857142857,0.2879,0.93,0.22804749030210417,111
0.0,0.0,0.1818181818181818,0.34782608695652173,0.0,0.5,1.0,0.3333333333333333,0.30612244897959184,0.3182,0.93,0.0,253
0.0,0.0,0.1818181818181818,0.3913043478260869,0.0,0.5,1.0,0.3333333333333333,0.30612244897959184,0.3333,0.93,0.15786998942047725,154
0.0,0.0,0.1818181818181818,0.43478260869565216,0.0,0.5,1.0,0.3333333333333333,0.3469387755102041,0.3485,0.81,0.19301751498765723,68
0.0,0.0,0.1818181818181818,0.4782608695652174,0.0,0.5,1.0,0.3333333333333333,0.3469387755102041,0.3485,0.81,0.15786998942047725,75
0.0,0.0,0.1818181818181818,0.5217391304347826,0.0,0.5,1.0,0.3333333333333333,0.3877551020408163,0.4091,0.71,0.12284001410603033,88
0.0,0.0,0.1818181818181818,0.5652173913043478,0.0,0.5,1.0,0.3333333333333333,0.3877551020408163,0.4091,0.76,0.15786998942047725,99
0.0,0.0,0.1818181818181818,0.6086956521739131,0.0,0.5,1.0,0.3333333333333333,0.3877551020408163,0.4091,0.76,0.2631950158692841,100
0.0,0.0,0.1818181818181818,0.6521739130434783,0.0,0.5,1.0,0.3333333333333333,0.3877551020408163,0.4091,0.76,0.298224991183731,101
0.0,0.0,0.1818181818181818,0.6956521739130435,0.0,0.5,1.0,0.3333333333333333,0.3877551020408163,0.4091,0.76,0.19301751498765723,151
0.0,0.0,0.1818181818181818,0.7391304347826086,0.0,0.5,1.0,0.3333333333333333,0.42857142857142855,0.4394,0.54,0.3508875044081345,253
0.0,0.0,0.1818181818181818,0.7826086956521738,0.0,0.5,1.0,0.3333333333333333,0.42857142857142855,0.4394,0.54,0.2631950158692841,237
0.0,0.0,0.1818181818181818,0.8260869565217391,0.0,0.5,1.0,0.3333333333333333,0.42857142857142855,0.4394,0.51,0.38603502997531447,168
0.0,0.0,0.1818181818181818,0.8695652173913043,0.0,0.5,1.0,0.3333333333333333,0.4081632653061224,0.4242,0.54,0.3508875044081345,121
0.0,0.0,0.1818181818181818,0.9130434782608695,0.0,0.5,1.0,0.3333333333333333,0.4081632653061224,0.4242,0.58,0.33337251675091106,78
0.0,0.0,0.1818181818181818,0.9565217391304348,0.0,0.5,1.0,0.3333333333333333,0.3877551020408163,0.4091,0.62,0.45621253085694136,59
0.0,0.0,0.1818181818181818,1.0,0.0,0.5,1.0,0.0,0.3877551020408163,0.4091,0.65,0.22804749030210417,27
0.0,0.0,0.1818181818181818,0.0,0.0,0.6666666666666666,1.0,0.0,0.36734693877551017,0.3939,0.66,0.298224991183731,23
0.0,0.0,0.1818181818181818,0.043478260869565216,0.0,0.6666666666666666,1.0,0.0,0.3469387755102041,0.3485,0.71,0.2631950158692841,12
0.0,0.0,0.1818181818181818,0.08695652173913043,0.0,0.6666666666666666,1.0,0.0,0.326530612244898,0.303,0.71,0.3508875044081345,8
0.0,0.0,0.1818181818181818,0.13043478260869565,0.0,0.6666666666666666,1.0,0.0,0.326530612244898,0.3333,0.66,0.19301751498765723,2
0.0,0.0,0.1818181818181818,0.17391304347826086,0.0,0.6666666666666666,1.0,0.0,0.326530612244898,0.3333,0.71,0.22804749030210417,3
0.0,0.0,0.1818181818181818,0.21739130434782608,0.0,0.6666666666666666,1.0,0.0,0.30612244897959184,0.3333,0.76,0.12284001410603033,13
0.0,0.0,0.1818181818181818,0.2608695652173913,0.0,0.6666666666666666,1.0,0.0,0.30612244897959184,0.3182,0.76,0.22804749030210417,51
0.0,0.0,0.1818181818181818,0.30434782608695654,0.0,0.6666666666666666,1.0,0.0,0.30612244897959184,0.3333,0.76,0.15786998942047725,140
0.0,0.0,0.1818181818181818,0.34782608695652173,0.0,0.6666666666666666,1.0,0.0,0.3469387755102041,0.3485,0.66,0.15786998942047725,299
0.0,0.0,0.1818181818181818,0.3913043478260869,0.0,0.6666666666666666,1.0,0.0,0.3877551020408163,0.4091,0.62,0.298224991183731,185
0.0,0.0,0.1818181818181818,0.43478260869565216,0.0,0.6666666666666666,1.0,0.0,0.42857142857142855,0.4394,0.54,0.38603502997531447,78
0.0,0.0,0.1818181818181818,0.4782608695652174,0.0,0.6666666666666666,1.0,0.0,0.42857142857142855,0.4394,0.54,0.33337251675091106,86
0.0,0.0,0.1818181818181818,0.5217391304347826,0.0,0.6666666666666666,1.0,0.0,0.4897959183673469,0.4848,0.45,0.2631950158692841,105
0.0,0.0,0.1818181818181818,0.5652173913043478,0.0,0.6666666666666666,1.0,0.3333333333333333,0.5102040816326531,0.5,0.42,0.10532502644880687,111
0.0,0.0,0.1818181818181818,0.6086956521739131,0.0,0.6666666666666666,1.0,0.0,0.4897959183673469,0.4848,0.45,0.12284001410603033,119
0.0,0.0,0.1818181818181818,0.6521739130434783,0.0,0.6666666666666666,1.0,0.0,0.5102040816326531,0.5,0.42,0.298224991183731,125
0.0,0.0,0.1818181818181818,0.6956521739130435,0.0,0.6666666666666666,1.0,0.0,0.4897959183673469,0.4848,0.48,0.33337251675091106,142
0.0,0.0,0.1818181818181818,0.7391304347826086,0.0,0.6666666666666666,1.0,0.0,0.4897959183673469,0.4848,0.42,0.22804749030210417,313
0.0,0.0,0.1818181818181818,0.7826086956521738,0.0,0.6666666666666666,1.0,0.3333333333333333,0.4489795918367347,0.4545,0.59,0.19301751498765723,310
0.0,0.0,0.1818181818181818,0.8260869565217391,0.0,0.6666666666666666,1.0,0.0,0.42857142857142855,0.4394,0.58,0.22804749030210417,207
0.0,0.0,0.1818181818181818,0.8695652173913043,0.0,0.6666666666666666,1.0,0.0,0.4081632653061224,0.4242,0.67,0.2631950158692841,137
0.0,0.0,0.1818181818181818,0.9130434782608695,0.0,0.6666666666666666,1.0,0.0,0.4081632653061224,0.4242,0.62,0.2631950158692841,138
0.0,0.0,0.1818181818181818,0.9565217391304348,0.0,0.6666666666666666,1.0,0.0,0.3877551020408163,0.4091,0.66,0.2631950158692841,87
0.0,0.0,0.1818181818181818,1.0,0.0,0.6666666666666666,1.0,0.0,0.4081632653061224,0.4242,0.62,0.33337251675091106,50
0.0,0.0,0.1818181818181818,0.0,0.0,0.8333333333333333,1.0,0.0,0.4081632653061224,0.4242,0.58,0.33337251675091106,29
0.0,0.0,0.1818181818181818,0.043478260869565216,0.0,0.8333333333333333,1.0,0.0,0.3877551020408163,0.4091,0.62,0.298224991183731,16
0.0,0.0,0.1818181818181818,0.08695652173913043,0.0,0.8333333333333333,1.0,0.0,0.3877551020408163,0.4091,0.62,0.22804749030210417,14
0.0,0.0,0.1818181818181818,0.13043478260869565,0.0,0.8333333333333333,1.0,0.0,0.3469387755102041,0.3485,0.71,0.22804749030210417,5
0.0,0.0,0.1818181818181818,0.21739130434782608,0.0,0.8333333333333333,1.0,0.0,0.36734693877551017,0.3939,0.66,0.19301751498765723,10
0.0,0.0,0.1818181818181818,0.2608695652173913,0.0,0.8333333333333333,1.0,0.0,0.3877551020408163,0.4091,0.66,0.22804749030210417,36
0.0,0.0,0.1818181818181818,0.30434782608695654,0.0,0.8333333333333333,1.0,0.0,0.3877551020408163,0.4091,0.66,0.22804749030210417,123
0.0,0.0,0.1818181818181818,0.34782608695652173,0.0,0.8333333333333333,1.0,0.0,0.4081632653061224,0.4242,0.67,0.298224991183731,280
0.0,0.0,0.1818181818181818,0.3913043478260869,0.0,0.8333333333333333,1.0,0.0,0.4489795918367347,0.4545,0.63,0.2631950158692841,210
0.0,0.0,0.1818181818181818,0.43478260869565216,0.0,0.8333333333333333,1.0,0.0,0.5102040816326531,0.5,0.53,0.33337251675091106,117
0.0,0.0,0.1818181818181818,0.4782608695652174,0.0,0.8333333333333333,1.0,0.0,0.5306122448979592,0.5152,0.52,0.33337251675091106,159
0.0,0.0,0.1818181818181818,0.5217391304347826,0.0,0.8333333333333333,1.0,0.3333333333333333,0.5510204081632654,0.5303,0.49,0.42106500528976143,195
0.0,0.0,0.1818181818181818,0.5652173913043478,0.0,0.8333333333333333,1.0,0.0,0.6326530612244898,0.6212,0.41,0.33337251675091106,175
0.0,0.0,0.1818181818181818,0.6086956521739131,0.0,0.8333333333333333,1.0,0.0,0.653061224489796,0.6212,0.39,0.298224991183731,174
0.0,0.0,0.1818181818181818,0.6521739130434783,0.0,0.8333333333333333,1.0,0.3333333333333333,0.6734693877551021,0.6364,0.39,0.42106500528976143,173
0.0,0.0,0.1818181818181818,0.6956521739130435,0.0,0.8333333333333333,1.0,0.0,0.6734693877551021,0.6364,0.39,0.33337251675091106,204
0.0,0.0,0.1818181818181818,0.7391304347826086,0.0,0.8333333333333333,1.0,0.0,0.6938775510204082,0.6364,0.37,0.38603502997531447,332
0.0,0.0,0.1818181818181818,0.7826086956521738,0.0,0.8333333333333333,1.0,0.0,0.6734693877551021,0.6364,0.39,0.19301751498765723,331
0.0,0.0,0.1818181818181818,0.8260869565217391,0.0,0.8333333333333333,1.0,0.0,0.653061224489796,0.6212,0.44,0.15786998942047725,190
0.0,0.0,0.1818181818181818,0.8695652173913043,0.0,0.8333333333333333,1.0,0.0,0.6122448979591837,0.6212,0.46,0.15786998942047725,149
0.0,0.0,0.1818181818181818,0.9130434782608695,0.0,0.8333333333333333,1.0,0.0,0.6122448979591837,0.6212,0.46,0.12284001410603033,113
0.0,0.0,0.1818181818181818,0.9565217391304348,0.0,0.8333333333333333,1.0,0.0,0.6122448979591837,0.6212,0.5,0.19301751498765723,118
0.0,0.0,0.1818181818181818,1.0,0.0,0.8333333333333333,1.0,0.3333333333333333,0.5918367346938775,0.6212,0.53,0.2631950158692841,86
0.0,0.0,0.1818181818181818,0.0,0.0,1.0,0.0,0.3333333333333333,0.5918367346938775,0.6212,0.53,0.298224991183731,76
0.0,0.0,0.1818181818181818,0.043478260869565216,0.0,1.0,0.0,0.3333333333333333,0.5714285714285714,0.5455,0.46,0.42106500528976143,51
0.0,0.0,0.1818181818181818,0.08695652173913043,0.0,1.0,0.0,0.3333333333333333,0.5510204081632654,0.5303,0.43,0.2631950158692841,25
0.0,0.0,0.1818181818181818,0.13043478260869565,0.0,1.0,0.0,0.3333333333333333,0.5306122448979592,0.5152,0.39,0.38603502997531447,8
0.0,0.0,0.1818181818181818,0.17391304347826086,0.0,1.0,0.0,0.0,0.5102040816326531,0.5,0.34,0.49124250617138826,3
0.0,0.0,0.1818181818181818,0.21739130434782608,0.0,1.0,0.0,0.0,0.5102040816326531,0.5,0.34,0.49124250617138826,2
0.0,0.0,0.1818181818181818,0.2608695652173913,0.0,1.0,0.0,0.0,0.42857142857142855,0.4394,0.44,0.49124250617138826,10
0.0,0.0,0.1818181818181818,0.30434782608695654,0.0,1.0,0.0,0.0,0.3877551020408163,0.4091,0.5,0.38603502997531447,13
0.0,0.0,0.1818181818181818,0.34782608695652173,0.0,1.0,0.0,0.0,0.4081632653061224,0.4242,0.47,0.5789349947102387,48
0.0,0.0,0.1818181818181818,0.3913043478260869,0.0,1.0,0.0,0.0,0.4081632653061224,0.4242,0.44,0.5439050193957917,76
0.0,0.0,0.1818181818181818,0.43478260869565216,0.0,1.0,0.0,0.0,0.42857142857142855,0.4394,0.38,0.49124250617138826,140
0.0,0.0,0.1818181818181818,0.4782608695652174,0.0,1.0,0.0,0.0,0.4489795918367347,0.4545,0.36,0.5263900317385682,196
0.0,0.0,0.1818181818181818,0.5217391304347826,0.0,1.0,0.0,0.0,0.4489795918367347,0.4545,0.33,0.49124250617138826,267
0.0,0.0,0.1818181818181818,0.5652173913043478,0.0,1.0,0.0,0.0,0.4897959183673469,0.4848,0.34,0.5439050193957917,301
0.0,0.0,0.1818181818181818,0.6086956521739131,0.0,1.0,0.0,0.0,0.4897959183673469,0.4848,0.31,0.5789349947102387,312
0.0,0.0,0.1818181818181818,0.6521739130434783,0.0,1.0,0.0,0.0,0.4897959183673469,0.4848,0.29,0.49124250617138826,313
0.0,0.0,0.1818181818181818,0.6956521739130435,0.0,1.0,0.0,0.0,0.4897959183673469,0.4848,0.31,0.45621253085694136,304
0.0,0.0,0.1818181818181818,0.7391304347826086,0.0,1.0,0.0,0.0,0.4693877551020408,0.4697,0.31,0.38603502997531447,278
0.0,0.0,0.1818181818181818,0.7826086956521738,0.0,1.0,0.0,0.0,0.4489795918367347,0.4545,0.31,0.38603502997531447,217
0.0,0.0,0.1818181818181818,0.8260869565217391,0.0,1.0,0.0,0.0,0.42857142857142855,0.4394,0.33,0.33337251675091106,154
0.0,0.0,0.1818181818181818,0.8695652173913043,0.0,1.0,0.0,0.0,0.4081632653061224,0.4242,0.35,0.2631950158692841,108
0.0,0.0,0.1818181818181818,0.9130434782608695,0.0,1.0,0.0,0.0,0.3877551020408163,0.4091,0.37,0.3508875044081345,93
0.0,0.0,0.1818181818181818,0.9565217391304348,0.0,1.0,0.0,0.0,0.3877551020408163,0.4091,0.37,0.38603502997531447,72
0.0,0.0,0.1818181818181818,1.0,0.0,1.0,0.0,0.0,0.36734693877551017,0.3939,0.4,0.3508875044081345,50
0.0,0.0,0.1818181818181818,0.0,0.0,0.0,0.0,0.0,0.326530612244898,0.303,0.49,0.49124250617138826,40
0.0,0.0,0.1818181818181818,0.043478260869565216,0.0,0.0,0.0,0.0,0.30612244897959184,0.2879,0.53,0.42106500528976143,24
0.0,0.0,0.1818181818181818,0.08695652173913043,0.0,0.0,0.0,0.0,0.2857142857142857,0.2879,0.52,0.33337251675091106,30
0.0,0.0,0.1818181818181818,0.13043478260869565,0.0,0.0,0.0,0.0,0.2653061224489796,0.2727,0.56,0.298224991183731,12
0.0,0.0,0.1818181818181818,0.17391304347826086,0.0,0.0,0.0,0.0,0.2448979591836735,0.2576,0.56,0.2631950158692841,3
0.0,0.0,0.1818181818181818,0.21739130434782608,0.0,0.0,0.0,0.0,0.2448979591836735,0.2576,0.6,0.22804749030210417,9
0.0,0.0,0.1818181818181818,0.2608695652173913,0.0,0.0,0.0,0.0,0.2448979591836735,0.2576,0.6,0.2631950158692841,4
0.0,0.0,0.1818181818181818,0.30434782608695654,0.0,0.0,0.0,0.0,0.22448979591836735,0.2273,0.6,0.2631950158692841,14
0.0,0.0,0.1818181818181818,0.34782608695652173,0.0,0.0,0.0,0.0,0.2653061224489796,0.2727,0.56,0.19301751498765723,37
0.0,0.0,0.1818181818181818,0.3913043478260869,0.0,0.0,0.0,0.0,0.2857142857142857,0.303,0.52,0.15786998942047725,78
0.0,0.0,0.1818181818181818,0.43478260869565216,0.0,0.0,0.0,0.3333333333333333,0.30612244897959184,0.3485,0.45,0.0,136
0.0,0.0,0.1818181818181818,0.4782608695652174,0.0,0.0,0.0,0.0,0.326530612244898,0.3485,0.39,0.12284001410603033,203
